MetricXQE
0.0
0.5401357
1.4840473
0.47101152
0.63435733
0.0
0.51131564
0.810974
0.0
5.1416864
0.8414503
1.5232661
0.09542261
1.1700343
0.23904786
0.0
0.45995644
0.5478233
1.5496029
0.586546
4.034616
0.058243155
4.1258845
0.0
2.9409666
0.8178479
0.41360095
0.0
0.5942312
0.742083
0.44277644
0.0
0.0
0.77880913
0.4348152
0.0
0.0
0.8034339
0.8573779
0.0
4.74327
0.54019964
1.2851691
0.45699233
0.2723593
0.36484715
0.0
0.0
0.5478233
1.8055257
0.586546
1.7779307
0.058243155
0.40210208
0.0
1.4657875
0.8626323
0.61379623
0.0
0.0
0.305798
0.4016769
0.0
0.4508599
0.42264652
0.0
0.2869014
0.0
0.0
0.5478233
0.10075741
0.586546
1.0877256
0.058243155
0.0
0.0
1.2874
0.34588993
2.1433043
1.607306
2.364442
1.5743968
0.0
0.11516877
0.0
0.09449884
8.885361
2.0379546
3.531867
0.09055642
0.8490286
0.11255038
0.0
0.0
0.0
0.28481162
0.0
0.3599518
0.0
0.0
0.5478233
0.0
0.586546
0.0
0.058243155
0.0
0.0
0.8443614
0.34588993
0.46976495
2.3651671
0.05636598
0.0
0.0
0.11516877
3.1991777
0.4868915
7.1284204
1.3353889
2.47147
0.0
0.10576811
0.11255038
0.0
0.0
0.0455596
0.7957525
0.0
0.94644105
0.0
0.3533282
0.378003
0.44569287
0.0
0.8331705
1.5146098
0.4618739
2.3694026
0.5081184
1.042856
0.62340844
0.5662049
0.36942098
0.27967036
0.0
0.8598958
0.5662049
1.7310691
2.4340641
1.1411769
1.3709977
3.5899403
0.48685816
0.0
0.5662049
0.0
0.0455596
0.6839987
0.0
0.77402127
0.5780351
0.67311144
0.695467
0.44569287
0.04206355
1.2283199
1.0917252
0.0
2.4239154
0.5058168
1.8452377
0.19528206
0.5662049
0.5970384
0.6299119
0.0
0.20320353
0.5662049
2.3267918
0.8439543
1.547874
1.771926
1.3717403
0.17096959
0.0
0.5662049
0.0
0.44694635
1.2341114
0.8046223
0.0
0.0
0.87571657
0.0
1.3581543
0.0
1.6327816
0.65666187
0.15301278
3.0383558
1.6082654
0.2031149
1.4452617
7.242634
2.8159199
2.2634606
0.33644772
1.9411623
2.4154758
1.768264
0.0
0.845121
0.5478233
0.41992012
0.586546
5.276204
0.058243155
0.29074025
0.0
0.9192816
0.34588993
0.0
0.6841892
0.5954569
0.0
0.0
0.0
0.26115626
0.8046223
0.14720738
0.0
1.069835
0.0
1.5619729
0.0
1.9662921
0.6319194
0.24833012
4.1865363
0.79531157
1.1465404
0.36697638
0.9038507
0.24219015
0.5575447
0.049327478
4.4410844
0.65957755
2.2720103
0.0
0.043258496
0.5478233
0.2512521
0.586546
0.04893352
0.058243155
0.0
0.0
0.68414366
0.34588993
0.0
0.53945535
0.32998878
0.0
0.0
0.4508599
0.0
0.0
0.2837101
0.9021294
0.97063816
2.4911985
0.0
0.5203465
1.5639232
1.8818318
0.87219226
2.0075796
0.0
0.4683062
0.5478233
3.1301045
0.0
0.586546
0.0
0.058243155
2.4310727
0.0
1.7104926
0.34588993
0.198748
1.6864679
1.212867
1.9158176
3.4092422
0.0
0.693581
0.5478233
4.386878
0.0
0.586546
0.0
0.058243155
2.0403996
0.0
1.9915762
0.0
0.34588993
1.0504653
0.8620328
0.0
0.0
0.0
0.0836992
0.2837101
0.9911511
0.8919989
1.9632623
0.0
0.0
0.27380922
0.58342224
0.4844643
1.6990182
0.0
0.0
0.5478233
25.0
0.7981219
0.586546
0.0
0.058243155
0.84727764
0.0
1.4047737
0.34588993
0.44060463
0.7267693
1.4775827
1.3411592
0.8656454
0.0
0.0
0.5478233
25.0
0.7981219
0.586546
0.0
0.058243155
2.3120685
0.0
1.0036558
0.0
0.34588993
0.59679717
1.0268424
0.5079523
0.0
0.55842376
0.096249044
0.60617876
0.11977461
0.0
1.0362606
2.6969001
0.50181234
