MetricXQE
0.0
0.5260141
0.689698
0.5752826
0.0
0.4161663
0.0
0.0
0.33772182
1.4201775
1.3182204
0.0
0.0
0.061358586
0.20497258
4.4659386
0.49577588
7.6303153
1.4727863
0.47169143
0.0
1.0907629
0.9944577
0.0
0.44065583
0.9530952
6.3668985
20.56577
0.0
0.0
0.066301554
0.265367
0.45393866
0.5752826
0.0
0.7373272
0.0
0.0
0.44413084
4.8697634
0.87740266
0.0
0.0
0.27108362
0.23668514
2.164959
0.6082648
6.0691447
3.5962346
0.7902703
2.2137177
0.5834415
0.0
0.0
0.35141712
0.8155042
0.17766532
0.0
0.0
0.0
3.2710166
0.35497886
2.4375777
2.2137177
2.425275
0.81088936
0.0
0.27622986
7.7751102
0.85419106
0.6166626
0.53095573
3.4408817
0.4562628
0.0
3.028702
0.3132474
1.4411509
1.6701205
0.95123005
0.6604018
0.8445138
0.0
2.988845
1.0626047
1.6391906
0.0
0.0
0.0
2.1293411
0.0
1.7467558
2.2137177
1.8161981
0.88553923
0.0
0.0
2.6835847
0.58550686
0.6166626
0.7358768
2.3820372
1.3006685
0.26642376
1.1009506
0.2524576
1.6167892
1.6701205
0.95123005
0.6604018
0.8445138
0.19782276
5.929718
1.5738084
0.40130767
0.0
0.0
0.0
0.55235744
2.2137177
0.0
1.1915452
1.6689148
1.7680506
5.6336203
0.029406935
0.6620879
2.4346423
0.0
1.1554149
1.7875342
1.0427818
0.0
0.59171355
4.4895053
0.0
1.3695667
1.452561
1.78952
1.5540419
2.2137177
1.0629405
0.5683015
0.094480306
1.011709
0.95123005
0.056620404
0.57320964
0.39871147
0.0
5.548803
1.2244916
1.1120973
0.45401204
0.17039575
0.0
0.0
0.0
6.196666
2.2137177
0.0
0.76028144
1.6689148
2.2795846
5.879754
0.0039947256
0.21371007
0.39363462
0.0
1.9575696
2.458496
0.48683494
0.0
0.59171355
4.4895053
0.0
1.5932226
0.94841063
1.7016066
1.6598952
2.2137177
0.8661931
4.2503924
0.06288053
1.011709
0.95123005
0.056620404
0.8445138
0.0
0.0
6.3585663
0.59171355
0.90333253
0.5554971
0.0
0.0
0.0
4.036048
4.5026455
0.0
2.2137177
6.8090534
0.2606233
0.68251497
0.0
0.07955263
0.113853216
0.7223045
8.442303
0.56498784
0.5330112
0.5834698
0.0
2.2137177
2.1529486
0.9672809
0.70762444
0.56615996
0.13422066
2.8429222
1.6055322
0.0
0.45633823
0.09604412
1.0745156
0.0
0.0
2.4654183
1.6902794
0.95123005
0.55305916
2.282618
0.0
1.0500956
1.0154136
0.9153483
1.1998227
0.0
1.0086763
1.8269969
6.424297
1.9659209
0.0
0.0
1.8870801
1.6902794
0.95123005
0.55305916
1.8385503
0.4529748
0.20726083
2.0760603
1.0545523
0.0
0.77633786
0.8483764
3.9083843
2.4439788
0.0
2.2137177
1.5885775
0.8879684
0.0
0.35294303
0.7386805
0.41409856
1.9575696
1.9575696
0.39621967
1.5779879
1.5014045
0.36396122
3.6345687
0.32739475
0.0
0.23945016
0.86667836
0.08418288
0.08418288
0.0
0.45435965
0.0
1.2864126
0.009303778
2.2137177
0.6741307
0.34548664
0.18306892
0.6392525
1.9202082
0.0
1.9575696
1.9575696
0.39621967
0.21627168
1.4943309
0.469898
8.977579
0.21627168
0.08497386
0.30899018
0.3074875
0.0
0.0
0.0
0.3544123
0.0
0.303348
0.525987
1.0723029
0.3084856
2.2137177
0.0
1.7736928
0.39871147
0.09939927
0.0
1.4787796
1.0135896
0.0
1.835332
0.14309482
3.2333922
0.032030288
0.8843424
0.39975655
3.3562317
2.8602858
0.43752342
2.90245
0.0
0.39871147
0.525987
0.0
0.4387079
2.2137177
0.0
1.0510311
0.0
0.0
0.0
1.6565232
0.61137897
0.30464327
1.615515
0.2443414
1.0033449
0.0
1.5287049
0.9475006
3.1228764
1.7970968
0.2550581
2.4405055
0.0
0.0
4.3889656
5.480086
0.41405925
0.0
0.0
0.0
1.3910966
0.18156222
3.5712318
0.0
0.0
2.1463468
0.88346094
5.854941
1.4616482
0.055296242
0.38448733
1.1659105
0.18520825
0.0
2.3751812
1.0193766
3.281855
2.308292
6.06831
1.611183
1.9660811
0.77274275
0.74761015
0.0
0.30858997
0.0
3.6764014
0.99385536
0.5315641
0.0
0.0
0.14796919
1.2116877
2.0712457
1.4541376
0.0
0.0
2.0597925
0.0
0.02625081
2.8801746
0.055296242
0.7330773
0.959165
0.54387164
1.7150561
3.2895164
1.0122736
1.8758734
1.8657163
1.9245498
1.0846815
0.62965786
0.51438177
0.22271359
0.0
0.09285323
0.0
6.7649097
2.2137177
3.6580229
1.5350456
0.7176971
1.1307682
0.95123005
0.056620404
0.8445138
2.0467658
5.464729
4.15986
1.0536764
3.9314961
1.7187009
3.3287914
2.2137177
3.6580229
1.9055235
0.0
1.1307682
0.95123005
0.056620404
0.8445138
1.3905524
1.3948169
0.74605083
0.8419391
2.5354385
0.65862465
0.20684366
0.0
0.23350146
0.0
0.14797008
0.17402454
1.0758252
0.83125025
0.4724188
22.152298
25.0
22.549887
0.39871147
1.0202184
13.253879
0.0
0.0
0.55604374
2.2137177
0.09573876
0.0
0.79697716
0.5990926
6.4470882
0.5818256
5.656623
0.013595343
0.0
3.3283322
8.296668
1.0706662
1.5713749
0.0
2.2137177
3.133449
0.3605167
3.049173
9.01466
0.18492943
1.4760418
7.895279
1.0454364
0.0
0.9705926
0.28596175
0.0
0.08418288
0.0
0.895013
0.22062819
0.303456
0.13193598
1.1597693
1.0514327
0.0
2.2137177
2.244653
0.0
2.823728
2.1331599
0.18492943
2.889867
2.8549688
0.9635457
0.0
0.7383275
0.18086292
0.0
0.0
0.0
1.21334
0.3655028
0.303456
0.0
0.0
1.9091003
0.32092038
0.0
2.2137177
0.29481655
1.5729
0.56615996
0.08418288
3.8135219
1.9575696
0.0
2.0960362
0.95123005
0.55305916
0.8445138
1.8463502
0.8502538
1.2338257
1.1827747
0.0
0.1748757
0.93165433
0.0
0.0
0.0
0.24563052
0.0
1.3550243
0.0
1.76827
0.0
0.0
2.2137177
0.3814553
1.9261434
0.56615996
0.0
3.8135219
1.9575696
0.0
2.0960362
0.95123005
0.55305916
0.8445138
1.8372594
0.88439965
0.56550205
0.9501365
0.0
0.31471843
0.74040234
0.0
0.32380122
0.0
0.23388922
0.0
0.80452347
1.6235598
0.0
2.2137177
1.436435
0.113853216
9.56844
1.0977664
3.9027092
1.6056554
0.34770036
1.8970752
1.2244916
1.3170087
3.5047193
0.714547
1.8040475
0.11109617
0.8128425
1.2244916
0.42206472
4.096741
1.8970752
1.8970752
0.42206472
0.64220023
3.5056386
0.0
5.5357513
0.9557476
0.0
0.48407578
0.0
0.4623487
1.9715172
0.005700715
2.2137177
0.3635974
2.8429222
0.0
0.0
0.0
1.6056554
0.4754414
0.0
0.59171355
0.0
0.59993637
1.054862
0.8519707
0.006801583
0.8128425
0.59171355
0.0
2.9738986
0.0
0.0
0.0
0.06437969
0.6597897
0.17788273
7.4340496
0.37479818
0.0
0.1885141
0.0
0.0
0.2946447
4.5199842
0.96524596
0.0
0.4185642
0.61942124
0.28362018
0.59171355
0.0
0.113853216
0.59171355
0.0
0.5506803
0.0
0.59171355
0.0
0.1811165
1.3786584
2.704597
0.0
0.0
1.2917197
1.6674969
0.0
0.33004853
0.42528546
0.0
0.59171355
0.0
2.8429222
0.59171355
0.0
0.46642417
0.0
0.59171355
0.0
0.06566625
0.3296018
0.90879655
0.0
0.0
0.4075186
2.8239732
0.1644145
0.12614772
0.107412174
0.3176129
1.1492352
2.0740561
1.7581766
0.2573787
0.6324869
0.5809612
5.2304487
0.0
1.0481958
8.19601
0.0
0.0
0.4075186
2.084066
0.0
0.0
2.580965
0.22978729
0.7537911
0.91531163
0.35446453
0.2573787
0.41603133
0.62835133
4.904581
0.0
1.378073
0.9286295
0.0
0.0
0.35158986
0.33257067
0.3895045
2.6169977
0.31080323
0.59171355
2.3646157
1.1798867
0.18923327
0.0
0.35363078
0.0
1.8876388
0.31573796
0.0
1.1798867
0.18923327
0.0
1.0877509
0.99712956
1.3017654
0.0
0.0
0.0
0.29657254
0.0
1.2908527
0.21668595
0.59171355
2.3351846
1.0442669
0.18923327
0.0
0.69407415
0.05757261
2.3351846
1.0227351
0.06995915
1.0442669
0.18923327
0.0
0.91428983
1.4813988
3.0304382
0.0
25.0
4.3266478
0.0
0.10973824
2.7456534
8.185602
7.5774026
2.2170758
7.8388267
0.0
1.6098927
3.4506242
0.0
0.23511471
2.5803604
0.0
7.8356457
17.458487
0.31510875
7.4813585
