MetricXRef
0.19353104
0.6297985
0.6608481
0.010516241
0.0
0.0
0.0
0.26836652
0.53663397
0.2612182
1.4800342
0.0
0.0
0.2364973
0.3090248
1.1418953
0.08457607
1.5379221
11.453439
0.3783477
0.074969
0.4397519
1.9531324
0.0
0.6311891
1.4450841
2.349503
3.5689173
0.10387418
0.0
0.3704517
0.834033
0.40458843
0.010516241
0.0
0.5171641
0.0
0.38762724
0.8192245
2.700523
0.40439495
0.0
0.0
0.0
0.16990304
1.1799846
0.06793997
1.9309676
1.0533445
0.0
0.0
0.12738848
0.0
0.0
0.09551674
0.69866097
0.06147191
0.46465874
0.0
0.0
3.7463372
0.4822035
1.6286039
0.0
0.0
0.015157878
0.0
0.0
1.9079213
0.3198028
0.0
0.61952454
2.2973452
3.2040975
0.0
4.0430937
0.54876953
0.9174763
0.0
0.0
0.0
0.0
0.0
0.29022813
0.7597103
0.838029
0.0
0.0
0.035378754
2.7299628
0.0
0.6799989
0.0
0.07961701
0.0
0.0
0.14265694
3.0128028
0.062776506
0.0
0.01718612
3.6813946
0.8566591
0.0
0.30954307
0.0
0.5033108
0.0
0.0
0.0
0.0
0.0
0.0
1.1818588
0.43833736
0.0
0.0
0.0
0.59370065
0.0
0.0
0.0
0.17381296
0.5120853
7.533374
0.0
1.7361896
2.1346173
0.0
0.24001303
2.899674
1.7920936
0.1968434
0.0
1.3480184
0.029823393
0.91213274
1.3956295
0.5685223
0.0
0.0
0.12996334
0.9762033
0.0
0.0
0.0
0.0
0.6076887
0.5583153
0.4308232
6.211027
0.4482008
5.7761946
0.7212617
0.29966062
0.18970278
0.0
0.82278264
1.8972979
0.0
0.0
0.0
0.17381296
1.2978858
6.93711
0.0
1.2688184
0.0
0.0
0.0
2.6110654
0.52032685
0.30274716
0.0
1.3480184
0.0
0.76406014
1.3801982
0.6386058
0.0
0.0
0.6419014
0.9564687
0.0
0.0
0.0
0.0
0.0
0.0
0.2392362
8.819465
0.0
0.668349
0.66520053
0.3802473
0.18970278
0.0
1.8819857
0.6709707
0.14624366
0.0
8.181937
0.6827793
1.9346807
0.0
0.12787578
0.0
0.12411154
1.268122
0.0
0.25286254
1.1279825
0.14624366
0.0
1.7809678
2.1757684
1.9793369
0.0
0.05909857
0.0
0.775678
0.0
0.26837867
0.42741376
1.5655943
0.0
0.0
1.0566646
0.0
0.0
0.0
0.33305997
0.0
0.5752741
4.2219887
0.49512663
0.20801085
1.5621227
1.8706661
1.3980386
4.096302
0.8466537
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.36876616
0.24447753
2.8337135
0.5662106
0.0
1.2283883
0.10425323
0.9636673
2.279219
0.0
0.0
3.8621566
0.0
0.6122962
0.0
0.37784946
0.26316035
0.0
0.0
0.0
2.5933638
1.370146
0.60720086
5.034999
0.4139869
0.0
0.0
1.8074827
0.2967906
0.2967906
0.081659585
0.0
0.120027356
1.1407331
0.0
0.0
0.3151999
0.0
0.5301895
0.16183388
0.90352845
0.0
0.0
0.0
0.0
0.0
2.6758895
0.40681908
3.038905
0.0
0.0
0.0
0.27938196
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.8545923
1.1025832
0.0
0.0
3.4116096
0.78292024
0.0
0.016675562
1.6642853
2.0495477
1.7197604
3.5853095
0.033618003
2.6380954
1.053863
0.5750103
0.0
4.3761754
4.2905545
0.7956016
0.9947199
0.0
0.78292024
0.0
0.0
0.52145815
0.0
0.0
1.4158539
0.0
0.0
0.0
1.270589
0.4141009
0.0
1.9067916
0.0
1.1184521
0.14544134
0.0
0.0
3.9735432
0.78441477
0.048128918
0.22765249
0.0
0.0
0.95732427
3.0329175
0.59545064
0.32700837
0.0
0.07104233
0.080185086
0.0
2.2045906
0.0
0.0
1.0843672
1.4502175
4.5385413
0.7106743
0.05383396
0.041724995
0.1540938
1.0316067
0.0
3.734147
1.5263957
0.8599013
1.852113
2.0634418
0.05305618
0.6716958
0.92691207
0.4418566
0.0
0.0
0.0
1.7403474
0.44628194
0.3346011
0.32700837
0.0
0.006888956
0.14180854
1.4018054
0.7376856
0.0
0.0
1.0387475
0.0
0.47211117
0.0
0.05383396
0.20029806
0.6420208
0.70075846
1.1559073
3.2520115
0.76842225
0.38428706
0.0
1.8646599
0.0
0.32080942
0.6807558
1.232892
0.02482146
0.0
0.0
5.9827566
0.0
2.4563606
1.4522922
0.69510424
0.0
0.0
0.0
0.0
5.204705
3.8345013
5.953503
5.6561537
2.6395667
2.8156452
4.111452
0.0
2.4563606
1.0543841
0.0
0.0
0.0
0.0
0.0
1.0323629
0.7753992
0.4978755
3.92758
2.9914875
1.5229883
0.0
0.0
0.61135024
0.074969
0.11605252
0.19292697
0.86219984
0.73185325
0.42618695
19.979927
11.2793045
6.282418
0.2967906
1.6224351
0.49781165
0.0
0.0
0.61990243
0.0
0.07050271
0.267535
0.6690429
0.3534241
0.7488903
1.0077604
4.2266884
2.653572
0.0
1.1550127
0.21631984
1.0802319
1.7038141
0.0
0.0
0.7330011
0.0
3.5572028
6.06962
0.0
1.6645951
4.4576235
0.7623536
0.0
1.6600089
0.33509564
0.102857396
0.78292024
0.0
0.0
0.1997481
0.072849885
0.0
0.9181682
0.42269334
0.0
0.0
2.5043173
0.0
0.51662654
1.912916
0.0
0.45869917
1.284363
0.6460385
0.0
0.20885444
0.21550268
0.0
0.0
0.0
0.4294185
0.6191443
0.072849885
0.0
0.0
1.6795192
0.57593066
0.0
0.0
0.28528947
2.5297348
0.0
0.78292024
4.0315347
0.0
0.08729351
0.10848378
0.0
0.0
0.0
0.49463075
0.06071356
1.2542574
1.7829611
0.0
0.0
0.890651
0.0
0.5149522
0.0
0.019487932
0.20191619
0.068932876
0.0
1.1595173
0.53074896
0.0
0.0
0.1840381
2.3656373
0.0
0.0
4.0315347
0.0
0.13384424
0.10848378
0.0
0.0
0.0
0.6434065
0.51469946
0.22940263
0.3805407
0.0
0.4910519
0.2164066
0.0
0.6095479
0.0
0.09088525
0.094579965
0.23804809
1.3340024
0.0
0.0
1.6655154
0.0
10.103569
0.5279136
1.3772763
0.409291
0.77123356
0.4482008
0.4482008
0.87552017
1.4887439
0.19237068
1.1084621
0.0
0.6463512
0.4482008
0.08958025
2.54304
0.4482008
0.4482008
0.08958025
0.6481991
2.9510803
0.0
4.751875
2.6599755
0.0
0.0
0.0
0.7241397
1.5818338
0.052358925
0.0
0.37483913
0.0
0.0
0.0
0.0
0.409291
0.21172006
0.0
0.0
0.0
0.58611417
0.2734807
0.27236393
0.0
0.6463512
