SentBERTScore
0.93389845
0.99999976
0.9568524
0.93591154
0.9680611
0.9663722
0.9609294
0.8783156
0.9999999
0.9597069
0.92336893
0.8245801
0.941826
0.9456815
0.972488
0.9999998
1.0
0.9369813
0.99999976
0.9794974
0.93049616
0.90875775
0.9663722
0.9622553
0.9838869
0.9999999
0.9826345
0.88701195
0.9701453
0.97753805
0.9217903
0.96348727
0.8726672
0.9898808
0.9688905
0.99999976
1.0
0.9175771
0.9826846
0.9232832
0.95712554
1.0
0.9381339
0.90536964
0.8937943
0.96486956
0.9571183
0.9989441
0.94524145
0.9631392
0.9999999
0.9593055
0.9676894
0.9674906
0.99999976
1.0
0.94901466
0.9811709
0.9605916
0.9560959
1.0
0.99999946
0.93812984
0.97563714
0.9779799
0.9657995
0.9989441
0.9999999
0.96083087
0.9999999
0.9607548
0.961729
0.93499476
0.99999976
0.97656196
0.8662586
0.92936087
0.8854124
0.83845484
0.9250317
1.0
0.9621825
0.902929
0.9815651
0.94328874
0.858558
0.9435817
0.93829143
0.8898697
0.94186485
0.9179847
0.94328874
0.99806374
0.8115654
0.94883174
0.99999976
0.9728179
0.95988226
0.94320434
0.9999999
0.92326945
0.9850721
1.0
0.9621825
0.9437605
0.9815651
1.0
0.92322785
0.99707955
0.932216
0.8950393
1.0000002
0.99999976
1.0
1.0
1.0000002
0.9411239
0.99999976
0.9155807
0.90476465
0.9139818
0.99999976
0.93606126
0.82452583
0.98369205
0.9250555
0.9197352
0.99714553
0.95023006
0.8671996
0.90490603
0.96285784
0.99999976
0.97404563
0.92789
0.8975016
0.99999976
0.9663372
0.8533098
0.93969864
0.9187279
0.9454369
0.97363764
0.9835969
1.0000001
0.9505979
0.9417098
0.99999976
0.99999976
0.9267332
0.89839256
0.99920124
0.9573651
1.0
1.0
0.9854959
1.0000002
0.9128616
0.99999976
0.9079922
0.9181539
1.0
0.9502059
0.9055691
0.8641172
0.9005732
0.90682745
1.0
0.8733134
0.9543047
0.95752573
0.99999964
1.0000002
0.9791599
0.99999976
0.99999976
0.9437844
0.93389684
0.95656604
0.97893053
1.0
1.0
0.9854959
1.0000002
0.9242379
0.99999976
0.99200225
0.92666954
0.95656604
0.9602173
0.8990878
0.8383685
0.9114611
0.95356095
1.0
0.9384541
0.9600306
0.95752573
0.99999964
0.9245631
0.9842503
0.9737113
1.0
0.90985614
0.99999976
0.94328874
0.9389107
0.97765136
0.8507573
0.81040114
0.9777257
0.9233537
0.9308115
0.9610547
0.9994017
0.91373444
0.9919597
0.97105694
0.9210711
0.9999999
1.0
0.97875303
0.99999976
0.9369805
0.95800215
0.987976
0.95058036
0.9284963
1.0000001
0.92390805
0.96686405
0.94226915
0.98021716
0.9689
0.9919597
0.98577434
0.99957705
0.96725726
0.99999994
0.97980744
1.0000001
0.90822095
0.9168467
0.89957565
0.7703009
0.8214899
0.7687237
0.90147394
0.89507717
0.9724608
0.8943314
0.9545192
0.9478067
1.0
0.9674054
0.97339284
0.9996488
0.9230604
0.93360597
0.94848925
0.9217604
0.9386647
0.9843854
0.9375678
0.99999994
0.9608649
0.86809933
0.9691724
0.9153857
0.87152976
1.0000004
0.96725726
0.9997245
0.97833985
0.9934015
0.90360224
0.93224955
0.86785614
0.916777
0.90507364
1.0
0.9880892
0.910697
0.9779034
0.94746506
0.9625899
0.95199484
1.0
0.9679678
0.98896766
1.0
0.9200733
0.95956695
0.97192717
0.9759854
0.9437187
0.9936702
0.9375678
0.99999994
0.96495336
0.8654096
0.97336286
0.93280333
0.86601794
1.0
0.9359303
0.95544136
0.98622924
0.87022436
0.99999976
0.9308705
0.9264393
0.9652191
0.9161068
0.9494958
0.9504658
0.9678185
0.9549265
1.0
0.9469198
0.942848
1.0000002
0.98897976
0.9631738
0.9498419
0.9384562
1.0
0.9930233
0.95180535
0.98622924
0.87022436
0.99999976
0.97327757
0.951789
0.97701156
0.91923213
0.948248
0.95517814
0.9687002
0.955292
0.99180657
0.96463275
0.9999997
1.0000002
0.98885393
0.95687014
0.92028755
0.92846453
0.9334824
0.95638454
0.99999976
0.9239067
0.9339663
0.9910285
0.8674056
0.92176723
0.932012
0.95434326
0.88813776
0.85230476
0.9112372
0.88165665
0.9551434
0.9456609
0.9999999
0.89766514
0.8785734
0.94080454
0.88600194
0.8861173
0.96663207
0.99999994
0.99999964
0.99999976
0.93211937
0.96637416
0.9910285
1.0000001
0.957375
0.92095214
0.99999964
0.8950488
0.971834
0.90719867
0.9075814
0.95482355
1.0
0.9999999
0.9185281
0.9617966
0.97909886
0.9194785
0.99999994
0.9667042
0.930259
0.99999976
0.9335576
0.97312593
0.9999997
0.9213294
0.9495222
1.0000001
0.97362417
0.9456609
0.94106513
0.9371455
0.897215
0.9999997
0.85849255
0.9999997
0.8515956
0.7813574
0.9999997
0.8649823
0.97656024
0.8790005
1.0
0.92712224
0.93258274
0.94714457
0.99999976
0.88021916
0.97312593
0.94328874
0.9289234
0.97450304
0.96411335
0.9879309
1.0
0.94913
0.9984283
0.8468121
0.94328874
0.8618401
0.94328874
0.95990527
0.88045645
0.94328874
0.9934226
0.94528043
0.9529454
1.0
0.9999999
0.9999998
0.94998085
0.99843436
0.9250486
1.0
0.99999976
1.0000002
0.95367396
0.9655758
0.94544137
1.0000002
1.0
0.9017624
0.9456609
0.9423556
0.9682199
0.8626508
0.96081626
0.95415705
0.99999976
0.96286374
0.95613915
0.9999996
0.8626508
0.9253623
0.9864791
1.0000001
0.9250486
1.0
0.99999976
0.92797995
0.9488897
0.9655758
0.9999999
0.9400083
1.0
0.900306
1.0
0.9520531
0.9967562
0.97363764
0.9728999
0.9550886
0.99999976
0.96286374
0.97914267
0.9999996
0.97363764
0.9449089
0.92793363
0.99999976
0.9317401
0.8981556
0.92538637
0.99967635
0.9997755
0.89628506
0.887366
0.9614362
0.9959639
0.9702069
0.89306533
1.0
0.9994726
0.84230244
0.99967587
0.90036035
0.99999994
0.9190496
0.8975925
0.97241145
0.99999976
0.9317401
0.9993191
0.9371096
0.9999999
1.0000006
0.9987546
0.9233114
0.94559795
1.0
0.9609077
0.8857243
0.95618147
0.9994726
1.0
0.95638454
0.90036035
0.99999994
0.9929702
0.99999994
0.9993473
0.94848526
0.90481424
0.99999976
0.9693529
0.9456609
0.96005833
0.9885306
0.9808962
0.96846795
0.8338148
0.9959639
0.9782153
0.92696214
0.9313605
0.9995815
0.98109865
0.97071314
0.91712797
0.9461503
0.99967635
0.861978
0.94508773
0.99967635
0.9996704
0.96055776
0.90481424
0.99999976
0.99999994
1.0
0.9820422
0.9943252
0.99972826
0.96846795
0.99999964
1.0
0.983303
0.9393856
0.95890236
0.9999994
0.9782403
0.9741819
0.91215813
0.99914265
0.9999999
0.930518
0.94508773
0.9999999
0.99957705
0.9745404
0.99999976
1.0000001
1.0
0.9712055
1.0000001
0.99967635
0.9636341
0.9374697
0.9374697
0.98109186
0.9276152
1.0000004
0.970633
0.99999976
1.0000001
0.9591971
0.97591376
0.95763063
0.9999999
0.8930998
0.93362564
0.93362564
0.97581846
0.9849528
1.0000004
0.95059663
0.99999976
0.8925601
0.9327115
0.95804226
0.9319291
0.9575711
0.8796316
0.99999994
1.0000002
0.96999544
0.9190013
0.9121234
0.848469
0.935888
0.8700245
0.8967639
0.8546383
0.94027364
0.94530815
0.9738565
0.9172088
0.9691133
0.9074146
1.0
0.9647284
0.87280315
1.0000004
0.97014254
0.99999976
0.9698524
0.9294803
0.9615852
0.94935083
0.9790986
0.92825943
0.99999994
1.0000002
0.9699954
0.9999998
0.98249894
0.97979516
0.93708456
0.94358426
0.9050869
0.8625888
0.9416604
0.93643177
1.0000002
0.89302707
0.95989585
0.972981
0.9696003
0.97680783
0.9328929
0.9340647
0.9271328
0.94873977
0.7967375
0.8039032
0.99999976
0.9199166
0.8588015
0.9031298
0.8983127
1.0
0.9652801
0.9979044
0.97861075
1.0
0.9999999
0.9382523
0.9746566
0.95281005
0.9530992
0.9999997
0.89135784
0.978307
0.9485803
0.94873977
1.0000002
1.0
0.99999976
0.89401215
0.879249
0.9243358
0.99878764
1.0
0.9972321
0.9979044
1.0000001
1.0
0.9999999
0.92921805
0.965958
0.9316715
0.9682059
0.9999997
0.9859298
1.0000004
0.98715484
0.9545498
0.977512
0.95250386
0.8626508
0.99999976
0.952195
0.90408504
0.9350446
0.98906595
0.8499098
0.921812
0.9545091
0.9867652
0.97037846
0.90748703
0.91947055
0.93332624
0.8681902
0.92228997
0.9605376
0.9106895
0.9706147
0.9186049
0.96166146
0.9510237
0.9535178
0.9039568
0.9002608
0.9887265
1.0
0.9386989
0.95789427
0.9592407
0.9642029
0.9262391
0.9986716
0.9521597
1.0000002
0.9676989
0.92555225
0.9470086
1.0000004
1.0000001
0.97161084
0.9725087
0.9999999
0.97363764
0.99999976
0.9559876
0.9079633
0.967157
1.0000002
0.8992685
0.93302786
0.9545091
0.99100035
0.9606487
0.99999976
0.9449003
0.93784064
0.9523015
