CometQE
0.8689228296279907
0.8550224304199219
0.892223596572876
0.8755843639373779
0.6672078371047974
0.886897087097168
0.8588224053382874
0.7896202802658081
0.8551763296127319
0.8242290616035461
0.8132079839706421
0.4680369198322296
0.8084448575973511
0.6070562601089478
0.8100526928901672
0.8095783591270447
0.8717738389968872
0.8090698719024658
0.5696653723716736
0.846552312374115
0.8674730062484741
0.8317857980728149
0.8856905102729797
0.7908825874328613
0.879778265953064
0.7759260535240173
0.7449256777763367
0.8570336103439331
0.8862924575805664
0.8694974184036255
0.892223596572876
0.8735402822494507
0.8468531966209412
0.8877032399177551
0.8605307340621948
0.8690401315689087
0.8271713852882385
0.8383126258850098
0.8132079839706421
0.8576980233192444
0.8084448575973511
0.7701717615127563
0.8100526928901672
0.7953503131866455
0.8717737793922424
0.8090698719024658
0.7463718056678772
0.8647547364234924
0.8400435447692871
0.8663461208343506
0.8895189762115479
0.8284514546394348
0.8812423944473267
0.8380522727966309
0.8390955924987793
0.8627395629882812
0.8826255798339844
0.8943655490875244
0.7235629558563232
0.8441383838653564
0.6959429383277893
0.8339587450027466
0.8588391542434692
0.8489822745323181
0.811682403087616
0.8440889716148376
0.8449806571006775
0.8102325201034546
0.8644275665283203
0.8825559616088867
0.7252042293548584
0.7445105314254761
0.7897419333457947
0.8697699904441833
0.8747146129608154
0.8508171439170837
0.8296314477920532
0.8252328634262085
0.8407772779464722
0.839403510093689
0.8515393733978271
0.3533785045146942
0.8518919944763184
0.4680369198322296
0.5259496569633484
0.7875074744224548
0.8717737793922424
0.3894023001194
0.5923692584037781
0.8914603590965271
0.6515758037567139
0.8833311796188354
0.8932825922966003
0.8581011295318604
0.8560230731964111
0.8512187600135803
0.7971049547195435
0.8422597646713257
0.8645455837249756
0.8484775424003601
0.8421258330345154
0.8672004342079163
0.8516140580177307
0.8690283298492432
0.8825559616088867
0.7529855966567993
0.8462340831756592
0.8660270571708679
0.8800463080406189
0.7993677854537964
0.871304452419281
0.8296314477920532
0.8583136200904846
0.8337939977645874
0.809991180896759
0.847009539604187
0.8422597646713257
0.8645457625389099
0.8576980233192444
0.7701717615127563
0.7953503131866455
0.8717737793922424
0.7463718056678772
0.7693614363670349
0.8861029148101807
0.8881617784500122
0.8689228296279907
0.8550224304199219
0.892223596572876
0.8755844235420227
0.7232944965362549
0.8500411510467529
0.8709659576416016
0.8831382989883423
0.8081240653991699
0.8659378886222839
0.7690573930740356
0.8771088123321533
0.5482373833656311
0.8081066608428955
0.8741344213485718
0.8381572961807251
0.7306703329086304
0.8681528568267822
0.8550710082054138
0.7655612230300903
0.593323290348053
0.6966216564178467
0.7306703329086304
0.8648096919059753
0.8268046975135803
