SentBERTScore
0.9722598
0.9908172
0.9904064
1.0
0.9999999
1.0000001
0.9939538
0.9999999
0.9974887
0.9696487
0.9908172
0.9884036
1.0
0.9999999
1.0000001
0.9999999
0.9999999
1.0000005
0.9726039
0.9908172
0.97804207
1.0
0.9999999
1.0000001
0.9939538
0.9713407
0.99798846
0.972414
0.9908172
0.98776877
0.88457197
0.9999999
1.0000001
0.98516434
0.9999999
0.9983449
0.9751003
0.9908172
0.9918184
1.0
0.9999999
1.0000001
0.9933166
0.9314756
0.95395714
0.93821126
0.996681
0.9561653
0.9490518
0.944922
0.90946317
0.93334687
0.97944266
0.93521714
0.996681
0.9561653
0.9490518
0.9344021
0.90560794
0.93334687
0.99970675
0.9512372
0.9687448
0.9561653
0.9490518
0.9148048
0.8975376
0.8993682
0.97990566
0.9230707
0.953155
0.9583688
0.9490518
0.9397157
0.8844982
0.89123946
0.988186
0.9408194
0.9687448
1.0000002
0.9490518
0.94879454
0.9181685
0.93660194
0.9808287
1.0000001
0.98707724
1.0000001
0.964621
0.9827097
0.989423
1.0000001
0.99999976
0.8942474
0.9999999
0.9999999
1.0000001
0.9676616
0.97678405
0.87441784
0.9870368
0.9843632
0.9735149
0.9999998
0.90095013
0.9878813
0.9164579
0.98707724
1.0000001
0.97617054
0.9688048
0.9893106
1.0000001
0.99999976
0.8942474
0.9999999
0.9999999
0.97459304
0.9799401
0.97678405
0.87441784
0.96116716
0.9599648
0.97458065
0.98168594
0.89958733
0.9878813
0.9901176
0.98707724
1.0000001
0.959602
0.9825331
0.9888137
0.96962965
0.99999976
0.8942474
0.9999999
0.9999999
0.9877645
0.97276026
0.97807634
0.8687793
0.91104335
0.95677483
0.94975
0.9995723
0.8937315
0.9878813
0.98884827
0.98707724
0.9998274
0.9419241
0.9991586
0.9593196
0.978182
0.99999976
0.8942474
0.9999999
0.9751818
0.9648167
0.94860655
0.9616662
0.87516636
0.98749626
0.91804326
0.9191886
0.9736623
0.8937315
0.90359765
0.9164579
0.98707724
1.0000001
0.94754505
0.93368554
0.9844143
0.98694706
0.99999976
0.8942474
0.9999999
0.9999999
0.9456572
0.94958
0.99999994
0.8903263
0.96967036
0.94855267
0.9177528
0.9691449
0.9999995
0.9839314
0.85113573
0.95797074
0.90478814
0.94525
0.9768105
0.99999976
1.0
1.0
0.99999976
0.9232116
0.91440296
0.98774916
0.98478043
0.95002043
0.9262444
1.0000001
0.9717836
0.9966652
0.92953676
1.0000001
0.97265923
0.9808167
0.94382954
0.985049
0.9637193
1.0000004
1.0000004
