CometMT
0.9736000299453735
0.9903568625450134
0.9733595848083496
0.736385703086853
1.0
0.7527781128883362
1.0
1.0
0.9656164050102234
0.9912000298500061
0.9903568625450134
0.9790288209915161
0.7363859415054321
1.0
0.7527781128883362
1.0
1.0
0.9939168691635132
0.9736000299453735
0.9903568625450134
0.9688184857368469
0.736385703086853
1.0
0.7527781128883362
1.0
1.0
0.9601750373840332
0.9634718894958496
0.9903568625450134
0.9775633811950684
0.8169211149215698
1.0
0.7527776956558228
1.0
1.0
0.9716922044754028
1.0
0.9903568625450134
0.98084557056427
0.736385703086853
1.0
0.7527781128883362
1.0
0.9730789661407471
0.9962973594665527
0.9718520045280457
0.9912000298500061
1.0
0.8451337814331055
0.8934953212738037
0.9657728672027588
0.962052047252655
0.9742652177810669
0.9725437164306641
0.9912000298500061
1.0
0.8451337814331055
0.8834202289581299
0.9916412830352783
0.9620521068572998
0.9824000597000122
0.9744579792022705
0.9687672853469849
1.0
0.8451337814331055
0.9210307002067566
0.9305051565170288
0.8745760917663574
0.9713919162750244
0.8856297731399536
0.9447411298751831
1.0
0.8451337814331055
0.8878633975982666
0.966600775718689
0.8560575842857361
0.9836196303367615
0.9667734503746033
0.9687672853469849
1.0
0.8451337814331055
0.8840997219085693
1.0
1.0
1.0
0.9854952096939087
1.0
0.9984500408172607
0.89470374584198
0.9897221326828003
0.9879538416862488
0.9980632066726685
0.7783726453781128
0.5841562747955322
0.7174261808395386
1.0
0.9970122575759888
0.9279800653457642
0.9884932041168213
0.9653806686401367
1.0
0.9938446283340454
0.9756797552108765
1.0
0.9912000298500061
1.0
1.0
1.0
0.9984500408172607
0.958173394203186
0.9905551075935364
0.9873992204666138
0.9980632066726685
0.7783726453781128
0.5841562747955322
0.7174261808395386
1.0
0.9817277193069458
0.9620358943939209
0.9884932041168213
0.9653806686401367
1.0
0.9821935892105103
0.9778727293014526
1.0
0.9912000298500061
1.0
0.9727990627288818
1.0
0.9984500408172607
0.9446192979812622
0.9905513525009155
0.9879831075668335
1.0
0.7783726453781128
0.5841562747955322
0.7174261808395386
1.0
0.9971851110458374
0.9632196426391602
0.9784904718399048
0.9431954622268677
1.0
0.9425773620605469
0.909760594367981
0.9912000298500061
0.9912000298500061
1.0
0.988446831703186
1.0
0.9820959568023682
0.8269535899162292
1.0
0.9864141941070557
0.966097354888916
0.7783726453781128
0.5841562747955322
0.7174261808395386
0.9893290996551514
0.9747301340103149
0.9099007248878479
0.9269930720329285
0.9893542528152466
1.0
0.7648794651031494
0.8932815790176392
1.0
0.9912000298500061
0.9212509393692017
1.0
1.0
0.9984500408172607
0.8497903347015381
1.0
0.9811546802520752
0.9976730346679688
0.7783721685409546
0.5841562747955322
